fips,state_abbr,state_name,county_name,uninsured_pct,pcp_rate,preventable_hospital_stays,priority_score,priority_tier
48317,TX,Texas,Martin,0.21090512540000003,1.919017e-4,4818,0.2170471414022671,High
13045,GA,Georgia,Carroll,0.13821718740000005,5.083301e-4,4013,0.19115105081183345,High
48447,TX,Texas,Throckmorton,0.1935763889,6.688963e-4,3760,0.1871128089288617,High
13147,GA,Georgia,Hart,0.15190820650000006,4.1652470000000006e-4,3402,0.1869649945252348,High
48469,TX,Texas,Victoria,0.1912909286,7.255618e-4,4138,0.18599931000223252,High
48071,TX,Texas,Chambers,0.13981978780000004,1.432518e-4,5407,0.17711075878989682,High
13115,GA,Georgia,Floyd,0.15658835550000005,0.0013465491,4140,0.17454018468258595,High
13097,GA,Georgia,Douglas,0.14105739460000002,4.320573e-4,4037,0.137485044218473,High
48077,TX,Texas,Clay,0.1612056028,3.8974959999999993e-4,5530,0.12253553365462984,High
29159,MO,Missouri,Pettis,0.13995805230000002,5.557099e-4,3894,0.11899351659176144,High
12041,FL,Florida,Gilchrist,0.14066931370000002,4.357298e-4,3964,0.10096089590856996,High
20129,KS,Kansas,Morton,0.15198451110000002,0.0011144131,5112,0.09776127840791836,High
13013,GA,Georgia,Barrow,0.15633753730000002,2.192527e-4,4007,0.09602933842539436,High
48057,TX,Texas,Calhoun,0.1676038339,5.069195e-4,3530,0.08826444837978797,High
48181,TX,Texas,Grayson,0.1850267011,4.234369e-4,4453,0.08740817940212059,High
48441,TX,Texas,Taylor,0.186667563,6.698017000000001e-4,3551,0.07828261511180698,High
48285,TX,Texas,Lavaca,0.14954169600000003,5.841121000000001e-4,4306,0.05984033716049457,High
13015,GA,Georgia,Bartow,0.15519539820000003,3.698926e-4,3988,0.04503747000756371,High
20203,KS,Kansas,Wichita,0.15837937380000003,9.606148e-4,3939,0.02058903940981787,High
28071,MS,Mississippi,Lafayette,0.13946947180000005,7.031853999999999e-4,3788,8.874730374462958e-4,High
12053,FL,Florida,Hernando,0.14129164230000002,5.582193000000001e-4,3809,-3.528062708044073e-4,High
48251,TX,Texas,Johnson,0.182676889,4.058095e-4,3917,-0.00714850714965158,High
29199,MO,Missouri,Scotland,0.2299838796,0.0017046665,3370,-0.02038983657390186,High
48451,TX,Texas,Tom Green,0.1806458323,7.202017000000001e-4,3974,-0.05318474951261652,High
12111,FL,Florida,St. Lucie,0.14098839940000005,3.376225e-4,3551,-0.09763523149819026,Moderate
46053,SD,South Dakota,Gregory,0.15136820230000003,0.0010057833,5148,-0.12272733928051224,Moderate
